source_field,source_number,source_id,ra_deg,dec_deg,peak_flux,snr,noise_level,peak_x_pix,peak_y_pix,npix
G331.384+00.151,6454,G331.384+00.151_6454,242.62693273487616,-51.38658012226178,0.00046320652472786605,17.266396689462688,2.6827052167204698e-05,100,0,102
G333.018+00.766,1555,G333.018+00.766_1555,243.83699914973187,-49.818838132492495,0.00028087612008675933,10.63573339556045,2.640872139611944e-05,41,0,54
G333.018+00.766,1573,G333.018+00.766_1573,243.8368820468322,-49.81883814485294,0.001437129219993949,54.41873532753176,2.640872139611944e-05,109,0,186
G333.018+00.766,1580,G333.018+00.766_1580,243.83700776023917,-49.81883813157899,0.0007858165190555155,29.755947183833946,2.640872139611944e-05,36,0,187
G333.018+00.766,1589,G333.018+00.766_1589,243.83706631168897,-49.81883812535019,0.0005266385851427913,19.941843349529854,2.640872139611944e-05,2,0,9
G333.018+00.766,1603,G333.018+00.766_1603,243.83706975589192,-49.81883812498286,0.0005409124423749745,20.482341203177576,2.640872139611944e-05,0,0,5
G333.018+00.766,1606,G333.018+00.766_1606,243.83695093089082,-49.81883813759637,0.0009151994599960744,34.65519766248721,2.640872139611944e-05,69,0,193
G333.018+00.766,1612,G333.018+00.766_1612,243.83706975589192,-49.81883812498286,0.0002645871427375823,10.018930442291742,2.640872139611944e-05,0,0,18
G333.018+00.766,1615,G333.018+00.766_1615,243.8364136352332,-49.81883819311507,0.0006257205386646092,23.693708198858655,2.640872139611944e-05,381,0,413
G333.018+00.766,1618,G333.018+00.766_1618,243.83706631168897,-49.81883812535019,0.00046059972373768687,17.441197429776683,2.640872139611944e-05,2,0,49
G333.018+00.766,1636,G333.018+00.766_1636,243.83697331820986,-49.8188381352292,0.0003335710207466036,12.631093181043566,2.640872139611944e-05,56,0,72
G333.018+00.766,1703,G333.018+00.766_1703,243.8368372721941,-49.81883814954782,0.0003931597457267344,14.887496438373809,2.640872139611944e-05,135,0,190
G333.018+00.766,2309,G333.018+00.766_2309,243.83699398342742,-49.81883813304029,0.0005821328959427774,22.043206379098585,2.640872139611944e-05,44,0,187
G333.018+00.766,2688,G333.018+00.766_2688,243.83695781929669,-49.818838136868486,0.000337797129759565,12.791120202025445,2.640872139611944e-05,65,0,94
G333.018+00.766,2778,G333.018+00.766_2778,243.8370559790802,-49.81883812645153,0.00047510871081613004,17.99059877567354,2.640872139611944e-05,8,0,173
G333.018+00.766,2821,G333.018+00.766_2821,243.83696987400694,-49.81883813559368,0.0004913180018775165,18.60438430577377,2.640872139611944e-05,58,0,208
G333.018+00.766,2948,G333.018+00.766_2948,243.83666678414892,-49.81883816726661,0.0011494025820866227,43.52359831610472,2.640872139611944e-05,234,0,662
G333.018+00.766,3019,G333.018+00.766_3019,243.83698365081867,-49.818838134135206,0.0008074853103607893,30.576463670802443,2.640872139611944e-05,50,0,108
G333.018+00.766,3038,G333.018+00.766_3038,243.83685793741168,-49.818838147383104,0.0020469236187636852,77.50937987722742,2.640872139611944e-05,123,0,318
G333.018+00.766,3040,G333.018+00.766_3040,243.83705770118164,-49.81883812626801,0.001094822189770639,41.456841978404704,2.640872139611944e-05,7,0,129
G333.018+00.766,3078,G333.018+00.766_3078,243.8370353138626,-49.81883812865145,0.0007701049325987697,29.161007874918575,2.640872139611944e-05,20,0,368
G333.018+00.766,3223,G333.018+00.766_3223,243.83632580805838,-49.81883820195411,0.0019880037289112806,75.27830291713413,2.640872139611944e-05,432,0,454
G333.018+00.766,3230,G333.018+00.766_3230,243.83664095262694,-49.81883816992948,0.0008984875748865306,34.02238076617206,2.640872139611944e-05,249,0,396
G333.018+00.766,3288,G333.018+00.766_3288,243.83510656021687,-49.81883831780585,0.0010859101312234998,41.1193754871853,2.640872139611944e-05,1140,0,1248
G333.018+00.766,3462,G333.018+00.766_3462,243.83688032473074,-49.81883814503383,0.000732048531062901,27.719953574521405,2.640872139611944e-05,110,0,253
G333.018+00.766,4306,G333.018+00.766_4306,243.83685104900582,-49.81883814810508,0.0011043143458664417,41.81627460497623,2.640872139611944e-05,127,0,255
G333.018+00.766,4337,G333.018+00.766_4337,243.83680455226622,-49.81883815296779,0.00051812210585922,19.61935597288531,2.640872139611944e-05,154,0,157
G333.018+00.766,4728,G333.018+00.766_4728,243.83695954139813,-49.81883813668644,0.0012635932071134448,47.84757232885649,2.640872139611944e-05,64,0,285
G333.018+00.766,5157,G333.018+00.766_5157,243.83689926784686,-49.818838143042626,0.000320456427289173,12.134492332380075,2.640872139611944e-05,99,0,194
G333.018+00.766,5517,G333.018+00.766_5517,243.83682005117944,-49.81883815134895,0.0016149751609191298,61.153099261989944,2.640872139611944e-05,145,0,328
G333.018+00.766,5725,G333.018+00.766_5725,243.83696298560108,-49.81883813632229,0.0002657243749126792,10.061993192586952,2.640872139611944e-05,62,0,78
G333.018+00.766,5803,G333.018+00.766_5803,243.83702325915235,-49.81883812993304,0.0009221865329891443,34.91977211455048,2.640872139611944e-05,27,0,194
G333.018+00.766,6310,G333.018+00.766_6310,243.83655656965504,-49.81883817858814,0.0012343182461336255,46.739038502447116,2.640872139611944e-05,298,0,335
G333.018+00.766,6581,G333.018+00.766_6581,243.83697504031133,-49.81883813504694,0.0002933191426564008,11.106904353934446,2.640872139611944e-05,55,0,62
G333.018+00.766,7068,G333.018+00.766_7068,243.83706458958753,-49.81883812553382,0.0007637408562004566,28.92002398543545,2.640872139611944e-05,3,0,143
G337.152-00.394,3546,G337.152-00.394_3546,249.46532771675265,-47.657030037465375,0.0003156101156491786,10.905446206924434,2.894059625444591e-05,78,0,79
G337.152-00.394,4416,G337.152-00.394_4416,249.46509347461836,-47.65703006113625,0.0008611074881628156,29.7543105398366,2.894059625444591e-05,220,0,288
G337.152-00.394,6114,G337.152-00.394_6114,249.46534916145512,-47.65703003527453,0.0005687748780474067,19.65318451101471,2.894059625444591e-05,65,0,140
G337.406-00.402,1453,G337.406-00.402_1453,249.72215487188788,-47.474718886916335,0.0005500813713297248,16.735308659322534,3.286950856584875e-05,110,0,157
G337.406-00.402,3644,G337.406-00.402_3644,249.72231432641166,-47.47471887065043,0.0004165994469076395,12.67434364201247,3.286950856584875e-05,13,0,98
G337.406-00.402,3659,G337.406-00.402_3659,249.72229131235667,-47.47471887301173,0.0037900249008089304,115.30518909998997,3.286950856584875e-05,27,0,193
G337.406-00.402,3686,G337.406-00.402_3686,249.72219103683145,-47.474718883246545,0.0005548031767830253,16.87896171832222,3.286950856584875e-05,88,0,154
G337.406-00.402,3697,G337.406-00.402_3697,249.72232912116127,-47.47471886913002,0.0006037411512807012,18.36781800589453,3.286950856584875e-05,4,0,47
G337.406-00.402,3716,G337.406-00.402_3716,249.72224035266353,-47.47471887822395,0.0005818236386403441,17.701014223402655,3.286950856584875e-05,58,0,148
G337.406-00.402,5489,G337.406-00.402_5489,249.722274873746,-47.474718874695554,0.00045189709635451436,13.748215780263692,3.286950856584875e-05,37,0,165
G337.406-00.402,5514,G337.406-00.402_5514,249.72221733860854,-47.47471888057046,0.00037888935185037553,11.527076867952921,3.286950856584875e-05,72,0,110
G337.406-00.402,5519,G337.406-00.402_5519,249.72232583343916,-47.47471886946805,0.0003548326203599572,10.795190918328073,3.286950856584875e-05,6,0,49
G337.406-00.402,5537,G337.406-00.402_5537,249.72229788780098,-47.47471887233755,0.0003438643761910498,10.461500375102144,3.286950856584875e-05,23,0,69
G337.406-00.402,5545,G337.406-00.402_5545,249.72226501057958,-47.474718875704724,0.0005284712533466518,16.077856846808192,3.286950856584875e-05,43,0,58
G337.406-00.402,5556,G337.406-00.402_5556,249.72228802463454,-47.474718873348685,0.00033476066892035306,10.184535258557766,3.286950856584875e-05,29,0,32
G337.406-00.402,5563,G337.406-00.402_5563,249.7222304894971,-47.47471887923016,0.00042709155241027474,12.993548460107514,3.286950856584875e-05,64,0,66
G337.406-00.402,5576,G337.406-00.402_5576,249.7222633667185,-47.474718875872824,0.00038380082696676254,11.676500310245881,3.286950856584875e-05,44,0,45
G337.406-00.402,5583,G337.406-00.402_5583,249.72228144919026,-47.474718874022315,0.0006147794774733484,18.703640677856107,3.286950856584875e-05,33,0,67
G337.406-00.402,5596,G337.406-00.402_5596,249.72232090185594,-47.474718869974936,0.0004636593221221119,14.106061889950237,3.286950856584875e-05,9,0,16
G337.406-00.402,5598,G337.406-00.402_5598,249.72230281938417,-47.474718871831655,0.00040339428232982755,12.272598524608066,3.286950856584875e-05,20,0,35
G337.406-00.402,5602,G337.406-00.402_5602,249.72232912116127,-47.47471886913002,0.0005550008499994874,16.884975596383892,3.286950856584875e-05,4,0,21
G337.406-00.402,5613,G337.406-00.402_5613,249.72230446324525,-47.47471887166298,0.000341348146321252,10.384948276224335,3.286950856584875e-05,19,0,26
G337.406-00.402,5616,G337.406-00.402_5616,249.7223176141338,-47.47471887031272,0.0005266304360702634,16.021853050076622,3.286950856584875e-05,11,0,13
G337.406-00.402,5618,G337.406-00.402_5618,249.72230281938417,-47.474718871831655,0.0007561101228930056,23.0033899465902,3.286950856584875e-05,20,0,42
G337.406-00.402,5623,G337.406-00.402_5623,249.722274873746,-47.474718874695554,0.0009743677801452577,29.64351530213083,3.286950856584875e-05,37,0,75
G337.406-00.402,5637,G337.406-00.402_5637,249.72228144919026,-47.474718874022315,0.00037617600173689425,11.444527714288348,3.286950856584875e-05,33,0,34
G337.406-00.402,5638,G337.406-00.402_5638,249.72232418957807,-47.47471886963702,0.0005324882222339511,16.20006642834945,3.286950856584875e-05,7,0,12
G337.406-00.402,5639,G337.406-00.402_5639,249.72232254571702,-47.47471886980599,0.0007885346421971917,23.9898518901641,3.286950856584875e-05,8,0,10
G337.406-00.402,5657,G337.406-00.402_5657,249.72232912116127,-47.47471886913002,0.005271404515951872,160.37369422154472,3.286950856584875e-05,4,0,137
G337.406-00.402,5665,G337.406-00.402_5665,249.72233076502235,-47.47471886896098,0.0004893561126664281,14.88784390207971,3.286950856584875e-05,3,0,15
G337.406-00.402,5678,G337.406-00.402_5678,249.72220418772,-47.474718881909254,0.000705827318597585,21.47361945444283,3.286950856584875e-05,80,0,84
G337.406-00.402,5681,G337.406-00.402_5681,249.72227158602385,-47.47471887503205,0.0010953358141705394,33.323766066541914,3.286950856584875e-05,39,0,46
G337.406-00.402,5686,G337.406-00.402_5686,249.72231103868953,-47.47471887098803,0.0004884357913397253,14.859844660020489,3.286950856584875e-05,15,0,25
G337.406-00.402,5703,G337.406-00.402_5703,249.7223176141338,-47.47471887031272,0.0007734575192444026,23.531155560020178,3.286950856584875e-05,11,0,97
G337.406-00.402,5707,G337.406-00.402_5707,249.72224528424672,-47.474718877720534,0.00034385992330498993,10.461364903467363,3.286950856584875e-05,55,0,68
G337.406-00.402,5711,G337.406-00.402_5711,249.72230446324525,-47.47471887166298,0.0003668921417556703,11.162081751866207,3.286950856584875e-05,19,0,21
G337.406-00.402,5716,G337.406-00.402_5716,249.72231103868953,-47.47471887098803,0.00036674446891993284,11.157589052030382,3.286950856584875e-05,15,0,22
G337.406-00.402,6455,G337.406-00.402_6455,249.7221598034711,-47.474718886416575,0.00041767486254684627,12.707061369965485,3.286950856584875e-05,107,0,114
G337.406-00.402,8805,G337.406-00.402_8805,249.72231597027272,-47.47471887048158,0.0004737257258966565,14.412315442673066,3.286950856584875e-05,12,0,22
G337.406-00.402,8809,G337.406-00.402_8809,249.72204308933513,-47.47471889818746,0.0019576631020754576,59.558636179594714,3.286950856584875e-05,178,0,288
G337.406-00.402,8828,G337.406-00.402_8828,249.7223077509674,-47.47471887132556,0.00041387692908756435,12.59151557615864,3.286950856584875e-05,17,0,36
G337.406-00.402,8832,G337.406-00.402_8832,249.7223061071063,-47.474718871494275,0.00045096661779098213,13.719907521207485,3.286950856584875e-05,18,0,19
G340.784-01.016,1635,G340.784-01.016_1635,253.5771371175133,-45.30048847648015,0.00031282121199183166,11.592108435040606,2.698570443373668e-05,68,0,169
G340.784-01.016,1862,G340.784-01.016_1862,253.57707393132912,-45.3004884826737,0.0007524803513661027,27.884406472093993,2.698570443373668e-05,108,0,186
G340.784-01.016,2103,G340.784-01.016_2103,253.5768654169213,-45.300488502865264,0.0010992831084877253,40.73575737802257,2.698570443373668e-05,240,0,294
G340.784-01.016,5700,G340.784-01.016_5700,253.57717818853303,-45.300488472435674,0.00027233792934566736,10.091933305442975,2.698570443373668e-05,42,0,65
G343.128-00.062,5895,G343.128-00.062_5895,254.58038225794928,-42.87897979665975,0.0003007115446962416,10.933608033160496,2.7503413674993173e-05,23,0,67
G343.128-00.062,5985,G343.128-00.062_5985,254.58041409961052,-42.878979793640205,0.00030064251041039824,10.93109800707213,2.7503413674993173e-05,2,0,31
G343.128-00.062,6016,G343.128-00.062_6016,254.58040348572345,-42.8789797946477,0.00028003097395412624,10.181680618385846,2.7503413674993173e-05,9,0,12
G343.128-00.062,6040,G343.128-00.062_6040,254.5804156158801,-42.878979793496185,0.000383436621632427,13.941419278475152,2.7503413674993173e-05,1,0,11
G343.128-00.062,6053,G343.128-00.062_6053,254.58040348572345,-42.8789797946477,0.0004157917865086347,15.117824697036918,2.7503413674993173e-05,9,0,20
G343.128-00.062,6080,G343.128-00.062_6080,254.5803534488272,-42.8789797993841,0.00046087108785286546,16.756868558171075,2.7503413674993173e-05,42,0,54
G343.128-00.062,6123,G343.128-00.062_6123,254.58040196945387,-42.87897979479155,0.00037048058584332466,13.470349179970171,2.7503413674993173e-05,10,0,14
G343.128-00.062,6124,G343.128-00.062_6124,254.58025640757387,-42.87897980850777,0.000584949622862041,21.268255270940877,2.7503413674993173e-05,106,0,113
G343.128-00.062,6130,G343.128-00.062_6130,254.5804004531843,-42.87897979493537,0.0003143143840134144,11.428195340682283,2.7503413674993173e-05,11,0,20
G343.128-00.062,6148,G343.128-00.062_6148,254.58041106707137,-42.87897979392816,0.00029565620934590697,10.749800473485418,2.7503413674993173e-05,4,0,16
G343.128-00.062,6160,G343.128-00.062_6160,254.58033070478345,-42.878979801529816,0.003508875612169504,127.579639881571,2.7503413674993173e-05,57,0,217
G343.128-00.062,6176,G343.128-00.062_6176,254.58015633378136,-42.87897981783073,0.005910126026719809,214.88699899436304,2.7503413674993173e-05,172,0,244
G343.128-00.062,6179,G343.128-00.062_6179,254.58037922541013,-42.87897979694686,0.0011943535646423697,43.42564813066486,2.7503413674993173e-05,25,0,55
G343.128-00.062,6196,G343.128-00.062_6196,254.58038377421886,-42.878979796516155,0.0010887710377573967,39.58676005180171,2.7503413674993173e-05,22,0,25
G343.128-00.062,6222,G343.128-00.062_6222,254.5804080345322,-42.87897979421603,0.0008211680105887353,29.856948678896643,2.7503413674993173e-05,6,0,7
G343.128-00.062,6227,G343.128-00.062_6227,254.5803534488272,-42.8789797993841,0.0007275515818037093,26.45313743236238,2.7503413674993173e-05,42,0,50
G343.128-00.062,6232,G343.128-00.062_6232,254.5804080345322,-42.87897979421603,0.0006946853245608509,25.258149143590746,2.7503413674993173e-05,6,0,11
G343.128-00.062,6250,G343.128-00.062_6250,254.58038529048846,-42.878979796372555,0.0003289974993094802,11.962060535365955,2.7503413674993173e-05,21,0,23
G343.128-00.062,6255,G343.128-00.062_6255,254.5804156158801,-42.878979793496185,0.0005349211278371513,19.449263068151996,2.7503413674993173e-05,1,0,6
G343.128-00.062,6258,G343.128-00.062_6258,254.5804004531843,-42.87897979493537,0.0006847069598734379,24.895344554846712,2.7503413674993173e-05,11,0,20
G343.128-00.062,6276,G343.128-00.062_6276,254.58019272425136,-42.87897981445064,0.0013447548262774944,48.894106097825265,2.7503413674993173e-05,148,0,220
G343.128-00.062,6291,G343.128-00.062_6291,254.58038680675804,-42.87897979622891,0.0003122595662716776,11.353483969722355,2.7503413674993173e-05,20,0,36
G343.128-00.062,6297,G343.128-00.062_6297,254.5804080345322,-42.87897979421603,0.00029058236395940185,10.565319905128975,2.7503413674993173e-05,6,0,17
G345.181+01.045,1647,G345.181+01.045_1647,255.11844219890895,-40.57744962463197,0.0002564590540714562,10.252235826082977,2.5014939026177306e-05,8,0,57
G345.181+01.045,2916,G345.181+01.045_2916,255.1182476334701,-40.57744964211738,0.00027616467559710145,11.039989955926107,2.5014939026177306e-05,141,0,164
G345.181+01.045,3052,G345.181+01.045_3052,255.11838075719143,-40.577449630188944,0.002632687333971262,105.24460328351158,2.5014939026177306e-05,50,0,570
G345.181+01.045,3085,G345.181+01.045_3085,255.11796675704707,-40.57744966678384,0.0006531369872391224,26.109877243979533,2.5014939026177306e-05,333,0,434
G345.181+01.045,3135,G345.181+01.045_3135,255.11831931547388,-40.57744963571337,0.0007930831052362919,31.704378907594243,2.5014939026177306e-05,92,0,130
G345.181+01.045,3141,G345.181+01.045_3141,255.1182915204112,-40.577449638201806,0.0007282321457751095,29.111889699712588,2.5014939026177306e-05,111,0,275
G345.181+01.045,3520,G345.181+01.045_3520,255.11839831196787,-40.577449628604555,0.00040038718725554645,16.00592297412976,2.5014939026177306e-05,38,0,74
G345.181+01.045,3538,G345.181+01.045_3538,255.11823739318385,-40.577449643028636,0.0010552082676440477,42.18312371418564,2.5014939026177306e-05,148,0,378
G345.181+01.045,3562,G345.181+01.045_3562,255.11845390209325,-40.57744962356981,0.0003750816104002297,14.994304403769252,2.5014939026177306e-05,0,0,6
G345.181+01.045,3576,G345.181+01.045_3576,255.11843488441878,-40.57744962529521,0.00026302962214685977,10.514901590270037,2.5014939026177306e-05,13,0,34
G345.181+01.045,3884,G345.181+01.045_3884,255.11838514588553,-40.577449629793094,0.000250279059400782,10.005183668002278,2.5014939026177306e-05,47,0,97
G345.181+01.045,4761,G345.181+01.045_4761,255.11835735082283,-40.5774496322973,0.00036840036045759916,14.727214008880068,2.5014939026177306e-05,66,0,103
G345.181+01.045,4838,G345.181+01.045_4838,255.11831053808567,-40.57744963649989,0.0006058508879505098,24.21956285068322,2.5014939026177306e-05,98,0,247
G345.181+01.045,5925,G345.181+01.045_5925,255.1182754285328,-40.57744963963944,0.0017123926663771272,68.45480073268078,2.5014939026177306e-05,122,0,287
G345.181+01.045,5942,G345.181+01.045_5942,255.11842610703056,-40.57744962609053,0.0010263642761856318,41.030053085940985,2.5014939026177306e-05,19,0,196
G345.488+00.314,1529,G345.488+00.314_1529,256.12815554506943,-40.78263841893346,0.00031714863143861294,11.471169316093281,2.7647454474730373e-05,55,0,187
G345.488+00.314,3537,G345.488+00.314_3537,256.12732058990304,-40.78263849148117,0.004425274208188057,160.060819061398,2.7647454474730373e-05,624,0,648
G345.488+00.314,3568,G345.488+00.314_3568,256.1281584798855,-40.78263841866784,0.0005886749713681638,21.292194256299783,2.7647454474730373e-05,53,0,73
G345.488+00.314,3572,G345.488+00.314_3572,256.12823625251076,-40.78263841160202,0.0003170326235704124,11.466973346865569,2.7647454474730373e-05,0,0,6
G345.488+00.314,3599,G345.488+00.314_3599,256.12823478510273,-40.78263841173582,0.00040861000888980925,14.779299456421084,2.7647454474730373e-05,1,0,7
G345.488+00.314,3635,G345.488+00.314_3635,256.12822744806266,-40.78263841240454,0.00032018154161050916,11.580868752425413,2.7647454474730373e-05,6,0,21
G345.488+00.314,3649,G345.488+00.314_3649,256.1281790235978,-40.78263841680647,0.0003551511908881366,12.845710306268627,2.7647454474730373e-05,39,0,94
G345.488+00.314,3655,G345.488+00.314_3655,256.12822157843055,-40.78263841293919,0.00028356711845844984,10.256536228954774,2.7647454474730373e-05,10,0,15
G345.488+00.314,3662,G345.488+00.314_3662,256.12821570879845,-40.782638413473535,0.00028897818992845714,10.452253034455005,2.7647454474730373e-05,14,0,62
G345.488+00.314,3840,G345.488+00.314_3840,256.127953042762,-40.7826384370812,0.0017478110967203975,63.217794546615046,2.7647454474730373e-05,193,0,282
G345.488+00.314,3851,G345.488+00.314_3851,256.1282289154707,-40.78263841227084,0.0003337709931656718,12.072395072419297,2.7647454474730373e-05,5,0,13
G345.488+00.314,3859,G345.488+00.314_3859,256.1282333176947,-40.78263841186959,0.0003522636543493718,12.741268989929576,2.7647454474730373e-05,2,0,7
G345.488+00.314,3871,G345.488+00.314_3871,256.1282318502867,-40.78263841200336,0.00035653787199407816,12.895866139139569,2.7647454474730373e-05,3,0,6
G345.488+00.314,3878,G345.488+00.314_3878,256.1281731539657,-40.78263841733865,0.0004498715279623866,16.27171602266555,2.7647454474730373e-05,43,0,74
G345.488+00.314,3880,G345.488+00.314_3880,256.1282289154707,-40.78263841227084,0.00039303756784647703,14.21604901115621,2.7647454474730373e-05,5,0,21
G345.488+00.314,3976,G345.488+00.314_3976,256.12806309836384,-40.782638427262185,0.0004251629870850593,15.378015631553206,2.7647454474730373e-05,118,0,130
G345.488+00.314,3998,G345.488+00.314_3998,256.1282186436145,-40.7826384132064,0.00034978045732714236,12.65145251064035,2.7647454474730373e-05,12,0,218
G345.488+00.314,4071,G345.488+00.314_4071,256.12823038287866,-40.7826384121371,0.00032595708034932613,11.78976822793032,2.7647454474730373e-05,4,0,108
G345.488+00.314,4118,G345.488+00.314_4118,256.1281804910059,-40.782638416673386,0.00029474476468749344,10.660828285543923,2.7647454474730373e-05,38,0,84
G345.488+00.314,4161,G345.488+00.314_4161,256.1282171762065,-40.78263841333997,0.00038493197644129395,13.922872241027461,2.7647454474730373e-05,13,0,15
G345.488+00.314,4182,G345.488+00.314_4182,256.12777548639093,-40.78263845270213,0.001726958085782826,62.46354749806195,2.7647454474730373e-05,314,0,411
G345.488+00.314,5403,G345.488+00.314_5403,256.1281159250527,-40.78263842251195,0.00032238138373941183,11.660436371604002,2.7647454474730373e-05,82,0,124
G345.488+00.314,5561,G345.488+00.314_5561,256.12814087098917,-40.782638420260405,0.0003482026804704219,12.594384802719444,2.7647454474730373e-05,65,0,132
G345.488+00.314,6031,G345.488+00.314_6031,256.12817755618977,-40.78263841693955,0.0006955433636903763,25.157591427670106,2.7647454474730373e-05,40,0,146
G345.488+00.314,6040,G345.488+00.314_6040,256.1282259806546,-40.782638412538226,0.0002815697807818651,10.184293134082866,2.7647454474730373e-05,7,0,32
G345.488+00.314,6060,G345.488+00.314_6060,256.12817755618977,-40.78263841693955,0.0003963844501413405,14.337104723461387,2.7647454474730373e-05,40,0,69
G345.488+00.314,6083,G345.488+00.314_6083,256.12820543694227,-40.78263841440793,0.0005003675469197333,18.098141634596654,2.7647454474730373e-05,21,0,24
G345.488+00.314,6085,G345.488+00.314_6085,256.1282289154707,-40.78263841227084,0.00044864657684229314,16.227409914079207,2.7647454474730373e-05,5,0,6
G345.488+00.314,6091,G345.488+00.314_6091,256.1282171762065,-40.78263841333997,0.0002899733080994338,10.488246155336574,2.7647454474730373e-05,13,0,85
G345.488+00.314,6102,G345.488+00.314_6102,256.12822744806266,-40.78263841240454,0.0004425009246915579,16.005123549294616,2.7647454474730373e-05,6,0,35
G345.488+00.314,6126,G345.488+00.314_6126,256.1282289154707,-40.78263841227084,0.000300076964776963,10.853692337254113,2.7647454474730373e-05,5,0,6
G345.488+00.314,6132,G345.488+00.314_6132,256.1282245132466,-40.7826384126719,0.000303679786156863,10.984005288241805,2.7647454474730373e-05,8,0,11
G345.488+00.314,6144,G345.488+00.314_6144,256.1281159250527,-40.78263842251195,0.0007031229906715453,25.431744224922983,2.7647454474730373e-05,82,0,92
G345.488+00.314,6191,G345.488+00.314_6191,256.1281496754373,-40.78263841946445,0.0006861211732029915,24.816793670104516,2.7647454474730373e-05,59,0,182
G345.488+00.314,6194,G345.488+00.314_6194,256.12821130657437,-40.78263841387411,0.00028406348428688943,10.274489629651871,2.7647454474730373e-05,17,0,29
G345.488+00.314,6195,G345.488+00.314_6195,256.1282245132466,-40.7826384126719,0.00045543687883764505,16.473013067221505,2.7647454474730373e-05,8,0,12
G345.488+00.314,6242,G345.488+00.314_6242,256.12823038287866,-40.7826384121371,0.0004872026911471039,17.621972814618598,2.7647454474730373e-05,4,0,12
G345.488+00.314,6256,G345.488+00.314_6256,256.1281496754373,-40.78263841946445,0.0005344984820112586,19.332647152011315,2.7647454474730373e-05,59,0,70
G345.488+00.314,6259,G345.488+00.314_6259,256.12822157843055,-40.78263841293919,0.0003493910771794617,12.637368749401624,2.7647454474730373e-05,10,0,24
G345.488+00.314,6260,G345.488+00.314_6260,256.1281848932299,-40.78263841627398,0.0003168663533870131,11.46095940501963,2.7647454474730373e-05,35,0,100
G345.488+00.314,6269,G345.488+00.314_6269,256.1281746213737,-40.78263841720564,0.0003107365337200463,11.239245696346398,2.7647454474730373e-05,42,0,119
G345.488+00.314,6273,G345.488+00.314_6273,256.12815554506943,-40.78263841893346,0.0005286746309138834,19.122000233225425,2.7647454474730373e-05,55,0,67
G345.488+00.314,6274,G345.488+00.314_6274,256.1281848932299,-40.78263841627398,0.0006072369869798422,21.963576702327284,2.7647454474730373e-05,35,0,80
G345.488+00.314,6279,G345.488+00.314_6279,256.12819809990214,-40.78263841507481,0.00042760989163070917,15.466519423028343,2.7647454474730373e-05,26,0,31
G345.488+00.314,6304,G345.488+00.314_6304,256.1282245132466,-40.7826384126719,0.00037965146475471556,13.731877743092587,2.7647454474730373e-05,8,0,12
G345.488+00.314,6312,G345.488+00.314_6312,256.1282259806546,-40.782638412538226,0.0002859726082533598,10.34354206152097,2.7647454474730373e-05,7,0,8
G345.488+00.314,6316,G345.488+00.314_6316,256.1282142413904,-40.78263841360706,0.00029380485648289323,10.626832092315382,2.7647454474730373e-05,15,0,16
G345.488+00.314,6318,G345.488+00.314_6318,256.12816288210956,-40.78263841826928,0.00031751912320032716,11.484569890169743,2.7647454474730373e-05,50,0,91
G345.488+00.314,6379,G345.488+00.314_6379,256.12823038287866,-40.7826384121371,0.000286182330455631,10.351127649643121,2.7647454474730373e-05,4,0,15
G345.488+00.314,6388,G345.488+00.314_6388,256.1282333176947,-40.78263841186959,0.00027653120923787355,10.002049537349691,2.7647454474730373e-05,2,0,7
G345.488+00.314,6401,G345.488+00.314_6401,256.12815554506943,-40.78263841893346,0.00034721402334980667,12.55862537605979,2.7647454474730373e-05,55,0,97
G345.488+00.314,6409,G345.488+00.314_6409,256.1282186436145,-40.7826384132064,0.0004242894356139004,15.34641954114433,2.7647454474730373e-05,12,0,86
G345.488+00.314,6416,G345.488+00.314_6416,256.12821130657437,-40.78263841387411,0.00027792720356956124,10.052542226756724,2.7647454474730373e-05,17,0,30
G345.488+00.314,6423,G345.488+00.314_6423,256.1282318502867,-40.78263841200336,0.00046478796866722405,16.811239135669354,2.7647454474730373e-05,3,0,31
G345.488+00.314,6427,G345.488+00.314_6427,256.1282318502867,-40.78263841200336,0.0004300131695345044,15.553445252167219,2.7647454474730373e-05,3,0,36
G345.488+00.314,6432,G345.488+00.314_6432,256.12813940358114,-40.78263842039298,0.0003882744931615889,14.043770051831345,2.7647454474730373e-05,66,0,81
G345.488+00.314,6447,G345.488+00.314_6447,256.12822744806266,-40.78263841240454,0.000428708823164925,15.506267441610676,2.7647454474730373e-05,6,0,109
G345.488+00.314,6448,G345.488+00.314_6448,256.1282289154707,-40.78263841227084,0.00045477983076125383,16.449247838600122,2.7647454474730373e-05,5,0,23
G345.488+00.314,6452,G345.488+00.314_6452,256.128132066541,-40.78263842105568,0.0004904852248728275,17.740701058794706,2.7647454474730373e-05,71,0,94
G345.488+00.314,6458,G345.488+00.314_6458,256.12819809990214,-40.78263841507481,0.0004074049065820873,14.735711273327286,2.7647454474730373e-05,26,0,28
G345.488+00.314,6494,G345.488+00.314_6494,256.12823038287866,-40.7826384121371,0.00031112885335460305,11.253435777929328,2.7647454474730373e-05,4,0,10
G345.488+00.314,6506,G345.488+00.314_6506,256.12823625251076,-40.78263841160202,0.0003798239922616631,13.738118010423715,2.7647454474730373e-05,0,0,14
G345.488+00.314,6516,G345.488+00.314_6516,256.1282318502867,-40.78263841200336,0.0003063709009438753,11.081342089699314,2.7647454474730373e-05,3,0,87
