target,proposal,src_id,species,line,v,peak_K,trough_K,sigma_K,snr,trough_snr,peak_v,dv_from_vlsr,v_ok,trough_clean,is_v0,passes_strict
NGC6334IN,2022.1.00700.S,6,NaCl,NaCl_v1_J18-17,1,0.003097807988524437,-0.0032244441099464893,0.0014086238807067275,2.199173271839052,2.2890738642942345,24.183533851045883,0.0,True,False,False,False
NGC6334IN,2022.1.00700.S,6,H2O,H2O_5_15-4_22_232,0,0.00160062569193542,-0.0019160853698849678,0.0007663684664294124,2.088585011062493,2.5002142622232384,13.046765155173839,0.0,True,False,True,False
Orion_SrcI,2025.1.00236.S,1,NaCl,NaCl_v0_J11-10,0,0.005408693104982376,-0.0008672292460687459,0.00043429702054709196,12.453903317524366,1.9968574616889638,0.8694297311677365,0.0,True,True,True,True
Orion_SrcI,2025.1.00236.S,1,NaCl,NaCl_v0_J12-11,0,0.0010656719096004963,-0.0016441871412098408,0.0005109052290208638,2.0858504651495307,3.218184210721197,4.465385813200963,0.0,True,False,True,False
Orion_SrcI,2025.1.00236.S,1,NaCl,NaCl_v0_J20-19,0,0.008373863995075226,-0.007560506463050842,0.0024504410102963448,3.4172885451596855,3.08536562654757,-3.860280262288172,0.0,True,False,True,False
Orion_SrcI,2025.1.00236.S,1,NaCl,NaCl_v0_J21-20,0,0.002651756163686514,-0.001787239103578031,0.0011401564115658402,2.3257827932965003,1.567538528440599,28.893113733610896,0.0,True,False,True,False
Orion_SrcI,2025.1.00236.S,1,NaCl,NaCl_v1_J20-19,1,0.00571287190541625,-0.02654130570590496,0.00423520989716053,1.3488993566166365,6.266821798773046,-2.660574696206255,0.0,True,False,False,False
Orion_SrcI,2025.1.00236.S,1,NaCl,NaCl_v1_J21-20,1,0.0038373516872525215,-0.003183098277077079,0.0008462294354103506,4.5346469015128585,3.761507392535385,7.330370880844188,0.0,True,False,False,False
Orion_SrcI,2025.1.00236.S,1,NaCl,NaCl_v2_J11-10,2,0.0012967796064913273,-0.0017115812515839934,0.000845511385705322,1.5337222282459972,2.024314847228461,-18.174121898508748,0.0,True,False,False,False
Orion_SrcI,2025.1.00236.S,1,NaCl,NaCl_v2_J12-11,2,0.0015827566385269165,-0.0013781501911580563,0.0005580055294558406,2.8364533234471696,2.4697787358881724,29.227684782694794,0.0,True,False,False,False
Orion_SrcI,2025.1.00236.S,1,KCl,KCl_v0_J20-19,0,0.002000513020902872,-0.0010372954420745373,0.000990952248685062,2.0187784260618415,1.046766323454001,-16.402746573455634,0.0,True,False,True,False
Orion_SrcI,2025.1.00236.S,1,KCl,KCl_v1_J34-33,1,0.004223261494189501,-0.023837093263864517,0.001776159624569118,2.3777488440623853,13.420580523356511,9.494395779730054,0.0,True,False,False,False
Orion_SrcI,2025.1.00236.S,1,KCl,KCl_v1_J36-35,1,0.004033718258142471,-0.003964204341173172,0.0013190462486818433,3.05805673013624,3.0053565939289113,-22.5008982646144,0.0,True,False,False,False
Orion_SrcI,2025.1.00236.S,1,KCl,KCl_v2_J34-33,2,0.0054097711108624935,-0.003250313689932227,0.0005500076222233474,9.835811163841818,5.909579355997248,20.076205305881565,0.0,True,False,False,False
Orion_SrcI,2025.1.00236.S,2,NaCl,NaCl_v0_J11-10,0,0.007381056435406208,-0.00175914925057441,0.0006252445164136589,11.805071842522063,2.813538070936979,-1.1747527368795128,0.0,True,True,True,True
Orion_SrcI,2025.1.00236.S,2,NaCl,NaCl_v0_J12-11,0,0.007602601312100887,-0.0011001061648130417,0.0005090879858471453,14.933766899742913,2.1609352320157695,-1.1574202553044888,0.0,True,True,True,True
Orion_SrcI,2025.1.00236.S,2,NaCl,NaCl_v0_J20-19,0,0.024553615599870682,-0.020760567858815193,0.00686586694791913,3.576185758640758,3.023735824811926,11.89171911744005,0.0,True,False,True,False
Orion_SrcI,2025.1.00236.S,2,NaCl,NaCl_v0_J21-20,0,0.023369887843728065,-0.012261221185326576,0.002361704595386982,9.895347576227561,5.191682824886695,2.1007643022602425,0.0,True,False,True,False
Orion_SrcI,2025.1.00236.S,2,NaCl,NaCl_v1_J20-19,1,0.007421351969242096,-0.11766768246889114,0.0061102150939404964,1.2145811326023292,19.257535235638798,-1.526996129517909,0.0,True,False,False,False
Orion_SrcI,2025.1.00236.S,2,NaCl,NaCl_v1_J21-20,1,0.013249173760414124,-0.004055590834468603,0.0018144305795431137,7.302111147041161,2.235186553948969,0.8519931916368659,0.0,True,True,False,True
Orion_SrcI,2025.1.00236.S,2,NaCl,NaCl_v2_J11-10,2,0.004532649647444487,-0.0029572444036602974,0.0010997584322467446,4.121495698091206,2.688994525478485,-7.800105907528778,0.0,True,False,False,False
Orion_SrcI,2025.1.00236.S,2,NaCl,NaCl_v2_J12-11,2,0.006273073144257069,-0.001723842928186059,0.0009706635610200465,6.462664713265687,1.7759427647356154,-6.911104986714432,0.0,True,True,False,True
Orion_SrcI,2025.1.00236.S,2,KCl,KCl_v0_J20-19,0,0.004012290388345718,-0.003509398316964507,0.0031870556995272636,1.2589332495634957,1.1011411935740743,-20.213320450270317,0.0,True,False,True,False
Orion_SrcI,2025.1.00236.S,2,KCl,KCl_v1_J34-33,1,0.012380143627524376,-0.017200984060764313,0.013396546244621277,0.924129503340834,1.2839864653675586,-24.380177535579655,0.0,True,False,False,False
Orion_SrcI,2025.1.00236.S,2,KCl,KCl_v1_J36-35,1,0.012906631454825401,-0.0035392139106988907,0.0038192886859178543,3.37932859131953,0.9266683410836078,-0.10062058457871899,0.0,True,True,False,False
Orion_SrcI,2025.1.00236.S,2,KCl,KCl_v2_J34-33,2,0.0045174490660429,-0.01914762519299984,0.005367346107959747,0.8416541387825812,3.5674288201023607,-20.825259989331244,0.0,True,False,False,False
